4.0694  0.2852
4.0694  0.287
4.0937  0.2889
4.0937  0.2907
4.1183  0.2907
4.1184  0.2925
4.1431  0.2944
4.1431  0.2962
4.1679  0.298
4.168  0.2999
4.193  0.3017
4.193  0.3035
4.2181  0.3054
4.2182  0.3072
4.2435  0.3091
4.2435  0.3109
4.2689  0.3127
4.269  0.3146
4.2946  0.3164
4.2946  0.3182
4.2947  0.3201
4.3204  0.3219
4.3205  0.3237
4.3463  0.3256
4.3464  0.3274
4.3724  0.3292
4.3725  0.3311
4.3987  0.3329
4.3987  0.3347
4.3988  0.3366
4.3988  0.3384
4.4252  0.3402
4.4517  0.3421
4.4518  0.3439
4.4785  0.3457
4.4785  0.3476
4.5053  0.3494
4.5053  0.3513
4.5053  0.3531
4.5055  0.3549
4.5325  0.3568
4.5596  0.3586
4.5596  0.3604
4.587  0.3623
4.5871  0.3641
4.6146  0.3659
4.6146  0.3678
4.6147  0.3696
4.6423  0.3714
4.6423  0.3733
4.6702  0.3751
4.6703  0.3769
4.6983  0.3788
4.6983  0.3806
4.6984  0.3824
4.7265  0.3843
4.7266  0.386
4.7549  0.3879
4.755  0.3898
4.7835  0.3916
4.7835  0.3935
4.7835  0.3953
4.8122  0.3971
4.8411  0.399
4.8411  0.4008
4.8412  0.4026
4.8702  0.4045
4.8702  0.4062
4.8702  0.4081
4.8995  0.41
4.8995  0.4118
4.9289  0.4136
4.9584  0.4155
4.9585  0.4173
4.9586  0.4191
4.9586  0.421
4.9883  0.4228
4.9884  0.4245
5.0183  0.4264
5.0183  0.4283
5.0184  0.4301
5.0485  0.432
5.0485  0.4338
5.0788  0.4357
5.0788  0.4375
5.1093  0.4393
5.1093  0.4412
5.1094  0.443
5.14  0.4447
5.1401  0.4466
5.1709  0.4485
5.1709  0.4503
5.171  0.4522
5.202  0.454
5.202  0.4558
5.2332  0.4577
5.2333  0.4595
5.2333  0.4613
5.2647  0.4632
5.2647  0.465
5.2963  0.4668
5.2964  0.4687
5.3281  0.4705
5.3282  0.4723
5.3282  0.4742
5.3601  0.476
5.3602  0.4778
5.3923  0.4797
5.3924  0.4815
5.3924  0.4834
5.4248  0.4852
5.4248  0.487
5.4573  0.4889
5.4574  0.4907
5.4575  0.4925
5.4902  0.4944
5.4902  0.4962
5.5231  0.498
5.5232  0.4999
5.5232  0.5017
5.5564  0.5034
5.5564  0.5053
5.5897  0.5072
5.5897  0.509
5.5897  0.5109
5.6233  0.5127
5.6234  0.5145
5.6571  0.5164
5.6572  0.5182
5.6572  0.52
5.6911  0.5219
5.6912  0.5237
5.7252  0.5255
5.7254  0.5274
5.7597  0.5292
5.7597  0.5311
5.7598  0.5329
5.7943  0.5347
5.7944  0.5366
5.8291  0.5384
5.8292  0.5402
5.8292  0.5421
5.8641  0.5439
5.8641  0.5457
5.8994  0.5476
5.8995  0.5493
5.8995  0.5512
5.9348  0.5531
5.9348  0.5549
5.9705  0.5567
5.9706  0.5586
5.9706  0.5604
6.0064  0.5622
6.0065  0.5641
6.0425  0.5659
6.0426  0.5676
6.0426  0.5695
6.0788  0.5714
6.0789  0.5733
6.1153  0.5751
6.1154  0.5769
6.1521  0.5788
6.1521  0.5806
6.1522  0.5824
6.1891  0.5843
6.1891  0.5861
6.2262  0.5878
6.2263  0.5897
6.2636  0.5916
6.2637  0.5934
6.2637  0.5953
6.3013  0.5971
6.3014  0.5989
6.3391  0.6008
6.3392  0.6026
6.3393  0.6044
6.3773  0.6063
6.3773  0.608
6.4155  0.6099
6.4156  0.6118
6.4541  0.6136
6.4541  0.6155
6.4542  0.6173
6.4929  0.6191
6.4929  0.621
6.5319  0.6228
6.5319  0.6246
6.532  0.6265
6.5321  0.6282
6.5712  0.6301
6.6106  0.632
6.6107  0.6338
6.6503  0.6356
6.6503  0.6375
6.6505  0.6393
6.6903  0.6411
6.6904  0.643
6.7305  0.6448
6.7306  0.6465
6.7709  0.6484
6.771  0.6503
6.771  0.6521
6.7711  0.654
6.8117  0.6558
6.8525  0.6577
6.8526  0.6595
6.8937  0.6613
6.935  0.6632
6.9351  0.665
6.9351  0.6667
6.9352  0.6686
6.9353  0.6705
6.9769  0.6723
7.0187  0.6742
7.0188  0.676
7.0608  0.6778
7.0609  0.6797
7.1032  0.6815
7.1033  0.6833
7.1459  0.6852
7.1459  0.687
7.1888  0.6888
7.1889  0.6907
7.2319  0.6925
7.232  0.6944
7.2753  0.6962
7.2753  0.698
7.2755  0.6999
7.2756  0.7017
7.3192  0.7035
7.3631  0.7054
7.3632  0.7072
7.4073  0.709
7.4074  0.7109
7.4518  0.7127
7.4518  0.7145
7.4965  0.7164
7.4966  0.7182
7.5415  0.72
7.5415  0.7219
7.5868  0.7237
7.5869  0.7255
7.6324  0.7274
7.6324  0.7292
7.6782  0.7311
7.6783  0.7328
7.7243  0.7347
7.7244  0.7366
7.7707  0.7384
7.7707  0.7402
7.7708  0.7421
7.8174  0.7439
7.8643  0.7457
7.9114  0.7476
7.9588  0.7494
7.9588  0.7511
7.959  0.753
8.0067  0.7549
8.0068  0.7567
8.0548  0.7586
8.103  0.7604
8.1031  0.7623
8.1517  0.7641
8.1518  0.7659
8.1519  0.7678
8.2006  0.7678
8.2498  0.7696
8.2499  0.7713
8.2993  0.7732
8.2993  0.7751
8.3492  0.7769
8.3992  0.7788
8.3993  0.7806
8.4496  0.7824
8.5003  0.7843
8.5004  0.7861
8.5513  0.788
8.6026  0.7898
8.6027  0.7915
8.6542  0.7934
8.7061  0.7953
8.7583  0.7971
8.7584  0.799
8.8108  0.799
8.8109  0.8008
8.8637  0.8026
8.8638  0.8045
8.9167  0.8045
8.9169  0.8063
8.9704  0.8082
8.9705  0.81
9.0242  0.8117
9.0783  0.8136
9.0784  0.8155
9.1327  0.8155
9.1328  0.8173
9.1876  0.8192
9.1877  0.821
9.2426  0.821
9.2427  0.8228
9.2981  0.8247
9.2982  0.8265
9.354  0.8283
9.41  0.8302
9.4101  0.8319
9.4665  0.8338
9.5232  0.8357
9.5803  0.8375
9.5804  0.8394
9.6378  0.8394
9.6379  0.8412
9.6956  0.843
9.6957  0.8449
9.7538  0.8449
9.7539  0.8467
9.8123  0.8485
9.8711  0.8504
9.9303  0.8521
9.9898  0.854
9.9899  0.8559
10.0498  0.8577
10.11  0.8596
10.1706  0.8614
10.2316  0.8632
10.2929  0.8651
10.3545  0.8651
10.3546  0.8669
10.4166  0.8669
10.479  0.8688
10.5417  0.8706
10.6049  0.8706
10.6684  0.8723
10.7324  0.8742
10.7967  0.8761
10.8613  0.8761
10.9264  0.878
10.9919  0.8798
11.0577  0.8798
11.1239  0.8816
11.1905  0.8835
11.2577  0.8853
11.3251  0.8853
11.3929  0.8872
11.4612  0.889
11.5299  0.8908
11.5989  0.8908
11.6684  0.8927
11.7384  0.8944
11.8087  0.8963
11.8794  0.8963
11.9506  0.8982
12.0222  0.9
12.0941  0.9
12.1666  0.9019
12.2394  0.9019
12.3128  0.9037
12.3864  0.9037
12.4607  0.9055
12.5352  0.9056
12.6104  0.9074
12.6858  0.9074
12.7619  0.9092
12.8382  0.9092
12.9152  0.9111
12.9924  0.9111
13.0703  0.9129
13.1485  0.9129
13.2273  0.9148
13.3065  0.9148
13.386  0.9148
13.4663  0.9165
13.5469  0.9165
13.628  0.9184
13.7096  0.9184
13.7917  0.9203
13.8742  0.9203
13.9573  0.9203
14.041  0.9221
14.125  0.9221
14.2095  0.9221
14.2947  0.924
14.3801  0.924
14.4662  0.924
14.5528  0.924
14.6398  0.924
14.7276  0.9258
14.8157  0.9258
14.9043  0.9259
14.9935  0.9259
15.0834  0.9277
15.1736  0.9277
15.2644  0.9277
15.3558  0.9277
15.4476  0.9277
15.5401  0.9277
15.633  0.9277
15.7266  0.9277
15.8207  0.9277
15.9153  0.9277
16.0107  0.9296
16.1065  0.9296
16.2029  0.9296
16.2998  0.9296
16.3973  0.9296
16.4954  0.9296
16.5941  0.9296
16.6934  0.9296
16.7933  0.9296
16.8938  0.9296
16.9949  0.9296
17.0965  0.9296
17.1988  0.9296
17.3019  0.9315
17.4054  0.9315
17.5096  0.9315
17.6143  0.9315
17.7197  0.9315
17.8256  0.9315
17.9324  0.9315
18.0397  0.9315
18.1476  0.9315
18.2562  0.9315
18.3654  0.9315
18.4753  0.9315
18.5857  0.9315
18.697  0.9315
18.8089  0.9315
18.9215  0.9315
19.0347  0.9315
19.1482  0.9297
19.2629  0.9297
19.3782  0.9297
19.4941  0.9297
19.6105  0.9279
19.7279  0.9279
19.8458  0.9279
19.9644  0.9261
20.0839  0.9261
20.204  0.9261
20.3247  0.9243
20.4461  0.9224
20.5684  0.9224
20.6913  0.9205
20.8151  0.9205
20.9394  0.9188
21.0644  0.917
21.1902  0.9151
21.3168  0.9133
21.4443  0.9133
21.5724  0.9115
21.7013  0.9097
21.8309  0.9078
21.9612  0.906
22.0924  0.9042
22.2244  0.9022
22.3571  0.9005
22.4906  0.8987
22.4904  0.8969
22.6247  0.895
22.7598  0.8932
22.7596  0.8914
22.8958  0.8914
22.8955  0.8895
23.0323  0.8877
23.1698  0.8859
23.1696  0.884
23.3079  0.8822
23.4471  0.8803
23.4469  0.8786
23.5869  0.8767
23.7278  0.8749
23.7276  0.8731
23.8693  0.8712
23.869  0.8694
24.0116  0.8676
24.155  0.8658
24.1547  0.8639
24.299  0.862
24.2987  0.8603
24.4438  0.8584
24.4436  0.8566
24.5896  0.8548
24.5893  0.8529
24.7362  0.8511
24.7359  0.8493
24.8836  0.8475
24.8834  0.8456
25.032  0.8437
25.0317  0.842
25.1812  0.8401
25.181  0.8383
25.1807  0.8365
25.3311  0.8346
25.3308  0.8328
25.4821  0.831
25.4818  0.8291
25.4816  0.8273
25.6337  0.8255
25.6335  0.8235
25.7866  0.8218
25.7863  0.8199
25.9403  0.8182
25.94  0.8163
25.9397  0.8145
26.0947  0.8127
26.0944  0.8108
26.0941  0.809
26.25  0.8072
26.2497  0.8053
26.2494  0.8035
26.4062  0.8016
26.4059  0.7997
26.5636  0.798
26.5633  0.7962
26.563  0.7944
26.7217  0.7925
26.7214  0.7907
26.721  0.7889
26.8807  0.787
26.8803  0.7852
26.8801  0.7833
27.0407  0.7814
27.0404  0.7797
27.0401  0.7779
27.2016  0.776
27.2013  0.7742
27.201  0.7724
27.2006  0.7705
27.3632  0.7687
27.3629  0.7669
27.3626  0.7651
27.526  0.7631
27.5257  0.7614
27.5253  0.7596
27.6898  0.7577
27.6895  0.7559
27.6892  0.7541
27.8546  0.7522
27.8542  0.7504
27.854  0.7486
28.0204  0.7467
28.0201  0.7449
28.0198  0.7431
28.0195  0.7412
28.1868  0.7393
28.1865  0.7376
28.1862  0.7358
28.3546  0.7339
28.3543  0.7321
28.354  0.7303
28.5232  0.7284
28.523  0.7266
28.5227  0.7248
28.5224  0.7229
28.6928  0.721
28.6925  0.7193
28.6921  0.7174
28.8635  0.7156
28.8632  0.7138
28.8629  0.7119
29.0352  0.7101
29.035  0.7083
29.0347  0.7065
29.0344  0.7046
29.2078  0.7027
29.2074  0.701
29.2071  0.6991
29.3816  0.6973
29.3813  0.6955
29.381  0.6936
29.3806  0.6918
29.5561  0.69
29.5558  0.6881
29.5554  0.6863
29.732  0.6844
29.7317  0.6825
29.7314  0.6808
29.7311  0.679
29.9085  0.6772
29.9083  0.6753
29.908  0.6735
30.0866  0.6717
30.0863  0.6698
30.086  0.668
30.0857  0.6662
30.2652  0.6643
30.265  0.6625
30.2647  0.6606
30.2644  0.6588
30.4451  0.657
30.4447  0.6552
30.4445  0.6533
30.6263  0.6515
30.626  0.6497
30.6257  0.6478
30.6253  0.646
30.8082  0.6442
30.8079  0.6423
30.8075  0.6404
30.8073  0.6387
30.8069  0.6369
30.8066  0.635
30.8063  0.6332
30.9903  0.6314
30.9899  0.6295
30.9896  0.6277
31.1747  0.6259
31.1743  0.624
31.174  0.6221
31.3602  0.6204
31.3599  0.6185
31.3595  0.6167
31.3592  0.6149
31.5465  0.613
31.5462  0.6112
31.5457  0.6094
31.5455  0.6076
31.7339  0.6057
31.7336  0.6038
31.7332  0.6021
31.7328  0.6002
31.9224  0.5984
31.9221  0.5966
31.9217  0.5947
31.9214  0.5929
32.112  0.5911
32.1117  0.5892
32.1114  0.5874
32.111  0.5856
32.1107  0.5836
32.3025  0.5819
32.3021  0.58
32.3018  0.5782
32.3014  0.5764
32.4944  0.5746
32.494  0.5728
32.4937  0.5709
32.4933  0.5691
32.6874  0.5673
32.687  0.5654
32.6867  0.5636
32.6863  0.5617
32.686  0.5598
32.8812  0.5581
32.8809  0.5563
32.8805  0.5544
32.8801  0.5526
33.0765  0.5508
33.0762  0.5489
33.0758  0.5471
33.0755  0.5453
33.273  0.5434
33.2727  0.5415
33.2723  0.5398
33.272  0.5379
33.4707  0.5361
33.4703  0.5343
33.47  0.5325
33.4696  0.5306
33.4693  0.5288
33.6692  0.527
33.6688  0.5251
33.6684  0.5232
33.6681  0.5215
33.8692  0.5196
33.8688  0.5178
33.8683  0.516
33.8681  0.5141
34.0704  0.5123
34.07  0.5105
34.0695  0.5086
34.0693  0.5068
34.2727  0.505
34.2724  0.5032
34.272  0.5013
34.2717  0.4995
34.2713  0.4977
34.476  0.4958
34.4756  0.494
34.4752  0.4922
34.4748  0.4903
34.6808  0.4885
34.6804  0.4867
34.68  0.4848
34.6797  0.483
34.8868  0.4812
34.8864  0.4793
34.886  0.4775
34.8857  0.4757
34.8853  0.4738
34.8849  0.472
35.0933  0.4702
35.0929  0.4683
35.0925  0.4665
35.0922  0.4647
35.3018  0.4628
35.3014  0.461
35.301  0.4592
35.3006  0.4574
35.5114  0.4555
35.511  0.4537
35.5107  0.4519
35.5103  0.45
35.7224  0.4482
35.722  0.4464
35.7217  0.4445
35.7213  0.4426
35.9346  0.4409
35.9342  0.439
35.9339  0.4372
35.9335  0.4354
36.1481  0.4335
36.1477  0.4317
36.1473  0.4299
36.1469  0.4281
36.3628  0.4262
36.3624  0.4243
36.362  0.4226
36.3617  0.4207
36.3613  0.4189
36.5784  0.4171
36.5781  0.4152
36.5777  0.4134
36.5773  0.4116
36.7957  0.4097
36.7953  0.4079
36.7949  0.4061
36.7946  0.4042
37.0143  0.4024
37.0139  0.4006
37.0135  0.3987
37.0131  0.3969
37.2342  0.3951
37.2338  0.3933
37.2334  0.3914
37.233  0.3896
37.4554  0.3878
37.455  0.3859
37.4546  0.3841
37.4542  0.3822
37.6779  0.3804
37.6775  0.3786
37.6771  0.3768
37.6766  0.3749
37.9017  0.3731
37.9013  0.3713
37.9009  0.3694
37.9005  0.3676
38.1268  0.3658
38.1264  0.3639
38.126  0.362
38.1256  0.3603
38.3533  0.3585
38.3529  0.3566
38.3525  0.3548
38.3521  0.353
38.5812  0.3511
38.5808  0.3493
38.5804  0.3475
38.5798  0.3456
38.8104  0.3437
38.8098  0.342
38.8094  0.3401
38.8091  0.3383
39.0409  0.3365
39.0405  0.3346
39.0401  0.3328
39.0397  0.331
39.0392  0.3291
39.2724  0.3273
39.272  0.3255
39.2716  0.3237
39.2711  0.3218
39.5057  0.32
39.5053  0.3182
39.5049  0.3163
39.5044  0.3145
39.7404  0.3127
39.74  0.3108
39.7395  0.309
39.7391  0.3072
39.9765  0.3053
39.976  0.3035
39.9756  0.3017
39.9752  0.2998
40.2139  0.298
40.2135  0.2962
40.2131  0.2943
40.2126  0.2925
40.4527  0.2907
40.4524  0.2889
40.452  0.287
40.4515  0.2852
40.6931  0.2833
40.6926  0.2814
40.6923  0.2797
40.9353  0.2779
40.9348  0.276
40.9344  0.2742
41.1789  0.2724
41.1785  0.2705
41.178  0.2687
41.424  0.2669
41.4235  0.265
41.4231  0.2631
41.6705  0.2614
41.67  0.2596
41.6696  0.2577
41.9184  0.2559
41.918  0.2541
41.9176  0.2522
42.1679  0.2504
42.1675  0.2486
42.167  0.2467
42.4189  0.2449
42.4184  0.2431
42.418  0.2412
42.6713  0.2394
42.6707  0.2376
42.6703  0.2357
42.9252  0.2339
42.9247  0.2321
42.9243  0.2303
43.1807  0.2284
43.1802  0.2266
43.1798  0.2248
43.4377  0.2229
43.4372  0.2211
43.6966  0.2193
43.6962  0.2174
43.6957  0.2156
43.9567  0.2138
43.9562  0.2119
43.9557  0.2101
44.2183  0.2083
44.2178  0.2065
44.2173  0.2046
44.4814  0.2028
44.4809  0.201
44.7466  0.1991
44.7461  0.1973
44.7456  0.1955
45.0129  0.1936
45.0124  0.1918
45.2812  0.19
45.2808  0.1881
45.2803  0.1863
45.5507  0.1844
45.5502  0.1826
45.5497  0.1808
45.8218  0.179
45.8213  0.1772
46.095  0.1753
46.0945  0.1735
46.3698  0.1717
46.3693  0.1698
46.3688  0.168
46.6457  0.1662
46.6452  0.1643
46.9238  0.1625
46.9233  0.1607
47.2036  0.1589
47.2031  0.157
47.2025  0.1552
47.4845  0.1534
47.484  0.1515
47.7675  0.1497
47.767  0.1479
48.0523  0.146
48.0518  0.1442
48.3388  0.1424
48.3383  0.1405
48.627  0.1387
48.6265  0.1369
48.9169  0.1351
48.9163  0.1332
48.9159  0.1314
49.208  0.1296
49.5019  0.1277
49.5013  0.1259
49.797  0.1241
49.7965  0.1222
50.0939  0.1204
50.0934  0.1186
50.3925  0.1167
50.392  0.1149
50.693  0.1131
50.6924  0.1113
50.9952  0.1094
51.2997  0.1076
51.2992  0.1058
51.6056  0.1039
51.9138  0.1021
51.9132  0.1003
52.2233  0.0985
52.5352  0.0966
52.5346  0.0948
52.8484  0.093
53.164  0.0911
53.1635  0.0893
53.4809  0.0875
53.8004  0.0856
54.1217  0.0838
54.4449  0.082
54.7701  0.0802
54.7694  0.0783
55.0966  0.0765
55.4257  0.0747
55.7567  0.0728
56.0897  0.071
56.4247  0.0692
56.7617  0.0674
57.1007  0.0655
57.4417  0.0637
57.7848  0.0619
58.1299  0.06
58.4771  0.0582
58.827  0.0582
59.1783  0.0564
59.5318  0.0546
59.8873  0.0527
60.245  0.0509
60.6048  0.0491
60.9667  0.0473
61.3315  0.0473
61.6978  0.0454
62.0663  0.0436
62.437  0.0418
62.8105  0.0418
63.1857  0.04
63.563  0.0381
63.9434  0.0381
64.3252  0.0363
64.7101  0.0363
65.0966  0.0345
65.4861  0.0345
65.8772  0.0327
66.2706  0.0308
66.6671  0.0308
67.0653  0.029
67.4666  0.029
67.8695  0.0272
68.2756  0.0272
68.6841  0.0272
69.0943  0.0254
69.5077  0.0254
69.9228  0.0235
70.3412  0.0235
70.7612  0.0217
71.1846  0.0217
71.6098  0.0199
72.0375  0.0181
